,0,1,2,3,4,5
132,안문숙?,han park,2023-02-15T16:43:20Z,2023-02-15T16:43:20Z,1,ZfK9ER8Xh7w
133,더럽고 지저분한 것보다 훨씬 낫다,원수기,2023-02-15T16:38:40Z,2023-02-15T16:38:40Z,0,ZfK9ER8Xh7w
134,서장훈 최고임,qkrtjsgk,2023-02-15T16:23:35Z,2023-02-15T16:23:35Z,0,ZfK9ER8Xh7w
135,왜 이게 인급동 1위지,Hmsonny7,2023-02-15T16:18:32Z,2023-02-15T16:18:32Z,0,ZfK9ER8Xh7w
136,나타샤  오나라같은데,강백호,2023-02-15T16:01:33Z,2023-02-15T16:01:33Z,1,ZfK9ER8Xh7w
137,깔끔한걸 좋아하면 결벽증인가 깨끗한걸 좋아하지 더러운걸 좋아하나 여기 스텝진들이 가만히 있는 서장훈님을 결벽증으로 만들어 버리네,상희 박,2023-02-15T16:00:44Z,2023-02-15T16:00:44Z,0,ZfK9ER8Xh7w
138,오나라 같은데?,Yejin,2023-02-15T15:58:52Z,2023-02-15T15:58:52Z,1,ZfK9ER8Xh7w
139,이혼할만했네. 혼자사는게 편한 사람일듯,패피TV,2023-02-15T15:52:41Z,2023-02-15T15:52:41Z,1,ZfK9ER8Xh7w
140,서장훈 집공개!??!!! 호다닥 들어옴 ㅋㅋㅋㅋㅋㅋㅋ,찌니,2023-02-15T15:48:40Z,2023-02-15T15:48:40Z,0,ZfK9ER8Xh7w
141,난 보는내내 너무 마음이 편하고 좋은데?깨끗한거 넘나 좋아.,ㅁㅁ,2023-02-15T15:48:21Z,2023-02-15T15:48:21Z,1,ZfK9ER8Xh7w
142,크게 외롭지않은거 같은데 왤케 편집으로 분위기를 조성하는지 ;;,가을,2023-02-15T15:42:47Z,2023-02-15T15:42:47Z,0,ZfK9ER8Xh7w
143,"저건 깨끗한게 아니라 그냥 살림이 없는건데… 변기 세균 검사해라 과연.. 찐 깨끗하면 오줌싸고 똥쌀때마다 락스소독하고 휴대폰 만질때마다 알콜 소독해라.
아니면 깔끔 떤다 밖에거 소리내고 다니지마",다니엘레,2023-02-15T15:40:48Z,2023-02-15T15:42:31Z,1,ZfK9ER8Xh7w
144,왜 이혼 했는지 알꺼같다.,등좀긁어줘,2023-02-15T15:37:44Z,2023-02-15T15:37:44Z,1,ZfK9ER8Xh7w
145,깔끔한 성격 자체는 문제가 없는데 더러워지거나 어지러지는 것에 큰 두려움이나 스트레스를 느끼는 거면 오염 강박 같기도 하고.. 근데 혼자 살면서 자신이 사는 곳 관리하는 거에 만족을 느낀다면 뭐 남이 터치할 수 있는 부분이 아니지,dbdbwkwjr,2023-02-15T15:37:38Z,2023-02-15T15:37:38Z,1,ZfK9ER8Xh7w
146,그저.... 정신병 ㅋㅋ,직관과통찰,2023-02-15T15:36:40Z,2023-02-15T15:36:40Z,1,ZfK9ER8Xh7w
147,나타샤 누구예요??,만두 죠아,2023-02-15T15:33:32Z,2023-02-15T15:33:32Z,0,ZfK9ER8Xh7w
148,에어샤워 해서 먼지제거하고 들어가야되는거 아님?ㅋㅋㅋ,우주의선율,2023-02-15T15:31:32Z,2023-02-15T15:31:32Z,0,ZfK9ER8Xh7w
149,돈 많은 연예인도 나랑 똑같은 왕뚜껑 먹는구나~~  저 시큼한 벨소리 모냐,괜찮아 잘했어요 ♡,2023-02-15T15:26:21Z,2023-02-15T15:26:21Z,0,ZfK9ER8Xh7w
150,한다고 해놓고 찡얼찡얼.. 첨부터 거절을하시지..,준이,2023-02-15T15:26:08Z,2023-02-15T15:26:08Z,0,ZfK9ER8Xh7w
151,"연대선수시절 서장훈 광팬이었는데ㅎ
내스타일이어서ㅋㅋ다들이해못했지 나를...",부산갈매기,2023-02-15T15:25:30Z,2023-02-15T15:25:30Z,0,ZfK9ER8Xh7w
152,결벽증이라 같이 살기 힘들겠다 ㄷㄷㄷ,think big xfo,2023-02-15T15:23:59Z,2023-02-15T15:23:59Z,2,ZfK9ER8Xh7w
153,층간소음없나요?  아파트보면 이제 이것부터 먼저 물어보게된다.  아파트 살기 겁난다 층간소음 벽간소음,나무나무,2023-02-15T15:23:41Z,2023-02-15T15:23:41Z,1,ZfK9ER8Xh7w
154,아이고 저도 예전에 첫 책할 때 ㅋ 목욕탕갓다와서 마음을 정결하게 하고 ㅎㅎ  작업시작햇엇는데. 서장훈씨 마음은 알겟는데 너무 강박적이면 좋지 않죠 ㅎ,출판번역가문지영,2023-02-15T15:23:04Z,2023-02-15T15:23:04Z,0,ZfK9ER8Xh7w
155,나타샤 너무 웃겨ㅋㅋㅋ,핑크판다뿜뿜,2023-02-15T15:20:05Z,2023-02-15T15:20:05Z,7,ZfK9ER8Xh7w
156,정신병의 일종은 맞습니다. 근데 깔끔하니 좋네 ㅡㅡㅋㅋ,Nationwide,2023-02-15T15:19:12Z,2023-02-15T15:20:01Z,1,ZfK9ER8Xh7w
157,역시 세상은 공평해. 하늘이 모든걸 주진 않는구나.  저런 병을 지고살면 인생 개피곤할것같다.ㅠ,mavericks,2023-02-15T15:18:55Z,2023-02-15T15:18:55Z,0,ZfK9ER8Xh7w
158,보이스 피싱 ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,흰승후,2023-02-15T15:13:48Z,2023-02-15T15:13:48Z,0,ZfK9ER8Xh7w
159,"서장훈집을보는나:저게 사람사는집인가?
서장훈이보는내집:저게사람사는집인가?",바나나,2023-02-15T15:13:05Z,2023-02-15T15:13:05Z,0,ZfK9ER8Xh7w
160,결벽증이다 뭐다 그러는데 그냥 짐이 별로 없는 깨끗한 집 수준인데...? 진짜 과장도 심하다ㅋㅋ,유랑,2023-02-15T15:09:06Z,2023-02-15T15:09:06Z,0,ZfK9ER8Xh7w
161,장훈님 아기한명 낳으시면 강박.결벽증 싹 없어지실텐데 ㅎㅎ외로워보이셔요..ㅜ,건들지마라,2023-02-15T15:05:06Z,2023-02-15T15:05:06Z,1,ZfK9ER8Xh7w
162,싫어하는사람 집 촬영하는거면 저런 노력은 해줘야지. 언제부턴가 무대뽀로 처들어가서 갑질하는게 정석이 됐었는데 보기좋네요.,꿀은개꿀,2023-02-15T15:03:05Z,2023-02-15T15:03:05Z,0,ZfK9ER8Xh7w
163,"혼자사니깐지맘이지 자기집에서. 
밖에나와서까지 지적은하지마라 민폐여",꽥오리 (꽥꽥오리),2023-02-15T15:03:04Z,2023-02-15T15:03:04Z,0,ZfK9ER8Xh7w
164,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,cookle,2023-02-15T15:02:59Z,2023-02-15T15:02:59Z,0,ZfK9ER8Xh7w
165,"키가 작은 호빗은 먼지쌓이면 안보이는데 뭐~ 하는 냉장고 윗 먼지...
싱크대 상부장에도 먼지 쌓이는게 잘보이니 거기까지 자주 청소하나보네",洙卵,2023-02-15T15:02:18Z,2023-02-15T15:02:18Z,0,ZfK9ER8Xh7w
166,ㅋㅋㅋ 귀엽다 ㅋㅋㅋ,fluffyB,2023-02-15T15:01:37Z,2023-02-15T15:01:37Z,0,ZfK9ER8Xh7w
167,지금51세인데 좀있음ᆢ환갑 무슨43세?오래되었네,세상아름다운,2023-02-15T15:01:21Z,2023-02-15T15:01:37Z,0,ZfK9ER8Xh7w
168,깨끗하게 사는거 넘 보기 좋다. 서장훈님 화이팅. 바닥 깨끗한거봐… 내 마음이 다 안정되네,Jayne,2023-02-15T14:59:19Z,2023-02-15T15:00:39Z,87,ZfK9ER8Xh7w
169,건물주 갑부의 가전봐라 ㅋㅋㅋ 10년은 족히 넘어보인다. 대박 ㅋㅋ,Great Flower,2023-02-15T14:59:18Z,2023-02-15T14:59:18Z,0,ZfK9ER8Xh7w
170,"부자라서 화려할줄만 알았는데..........너무 허전하다?
집에있으면 그냥 분위기가 다운되는 색상~ ㅋㅋ
집에서 각잡으면 마음이 편한해지는걸 느낀다. 하지만 흐트려놓는것도 마음이 더 편해진다.진리~!!
iot/ai시대인데............아무것도 읍다?",클락,2023-02-15T14:59:16Z,2023-02-15T14:59:16Z,0,ZfK9ER8Xh7w
171,그렇게 안 깔끔한데?,루루애오,2023-02-15T14:59:10Z,2023-02-15T14:59:10Z,0,ZfK9ER8Xh7w
172,깔끔 해서 보는사람은 좋네요^^,이다루,2023-02-15T14:54:19Z,2023-02-15T14:54:19Z,0,ZfK9ER8Xh7w
173,좀 심각하네,렌고쿠 쿄쥬로,2023-02-15T14:53:46Z,2023-02-15T14:53:46Z,1,ZfK9ER8Xh7w
174,ㅋㅋㅋㅋㅋ 카메라 설치하면서 먼지 많이 떨어질텐데 ㅋㅋㅋ,유주호,2023-02-15T14:53:33Z,2023-02-15T14:53:33Z,0,ZfK9ER8Xh7w
175,티비 너무 검소하시네 10년전 티비같은데,nc황다오,2023-02-15T14:53:18Z,2023-02-15T14:53:18Z,0,ZfK9ER8Xh7w
176,"남한테 피해는 안주시지만
참 병신같에",쭈,2023-02-15T14:52:51Z,2023-02-15T14:52:51Z,1,ZfK9ER8Xh7w
177,ㅋㅋ난또 수술들어가는줄~~~ㅋㅋ,John Lee,2023-02-15T14:52:39Z,2023-02-15T14:52:39Z,0,ZfK9ER8Xh7w
178,"1찍들은 장훈이 좋아할듯
재명이 음주운전 쉴드도 치는데
장훈이도 쉴드쳐주겠지ㅋㅋㅋㅋㅋ",가즈아오렌지,2023-02-15T14:50:21Z,2023-02-15T14:50:21Z,0,ZfK9ER8Xh7w
179,나도 좀 깔끔해야 되는데 부지런하니 살고싶다,해낼거야,2023-02-15T14:50:14Z,2023-02-15T14:50:14Z,0,ZfK9ER8Xh7w
180,1:25 물병 뚜껑 방향도 맞춰 넘 ㄷㄷ,김대중,2023-02-15T14:50:13Z,2023-02-15T14:50:13Z,1,ZfK9ER8Xh7w
181,여자분 누구예요? 오나라 라고 생각했다가 유부녀 역할 해본적 없다 하길래 아님,rg te,2023-02-15T14:48:58Z,2023-02-15T14:55:57Z,0,ZfK9ER8Xh7w
182,나타샤 누구예요??,권선영,2023-02-15T14:47:50Z,2023-02-15T14:47:50Z,1,ZfK9ER8Xh7w
183,나타샤가 그래서 누구인가요?,초코리나,2023-02-15T14:47:48Z,2023-02-15T14:47:48Z,1,ZfK9ER8Xh7w
184,한국 현실이 이래. 여전히 전부인 얘기만 가득하자나. 지독하다 지독해... 서장훈 은퇴 때도 이혼 얘기 가득해서 꾹참고 끝까지 버텼는데 언제까지 상처 들출까,파더케인,2023-02-15T14:46:38Z,2023-02-15T14:46:38Z,0,ZfK9ER8Xh7w
185,0:39 스티커어어자구구욱,mg k,2023-02-15T14:44:40Z,2023-02-15T14:44:40Z,2,ZfK9ER8Xh7w
186,오나라??,conn hoh,2023-02-15T14:43:13Z,2023-02-15T14:43:13Z,1,ZfK9ER8Xh7w
187,🥰🥰🥰,Sagun Darai,2023-02-15T14:42:27Z,2023-02-15T14:42:27Z,0,ZfK9ER8Xh7w
188,번개맨티셔츠입네,아로에오,2023-02-15T14:39:38Z,2023-02-15T14:39:38Z,0,ZfK9ER8Xh7w
189,이혼 당한 이유가 있네 어이그~~~,나이스가이,2023-02-15T14:38:29Z,2023-02-15T14:38:29Z,1,ZfK9ER8Xh7w
190,와 ㅋㅋㅋ 4인용소파 꽉차시넹,적대,2023-02-15T14:38:17Z,2023-02-15T14:38:17Z,0,ZfK9ER8Xh7w
191,억양은 박나랜데?,Highend9:평당119만원 하이엔드 인테리어 비법,2023-02-15T14:37:41Z,2023-02-15T14:37:41Z,0,ZfK9ER8Xh7w
192,"와 절대 쓸데 없는 물건
안사고 있는거 쓰고 모양보다
본인이 쓰던거 편한거 쓰시네👍
성격 그대로인듯 돈이 안나가겠어…..",편의점설탕,2023-02-15T14:32:58Z,2023-02-15T14:32:58Z,0,ZfK9ER8Xh7w
193,예능계가 노잼이지만 성실하면 먹히는 시대가된거야?,꼴리는대로Tv,2023-02-15T14:31:56Z,2023-02-15T14:32:09Z,0,ZfK9ER8Xh7w
194,레알 똥통에 한번 빠뜨려보고 싶은 연예인 1위 ㅎㅎ,잘생김,2023-02-15T14:30:52Z,2023-02-15T14:30:52Z,1,ZfK9ER8Xh7w
195,1,조미향,2023-02-15T14:28:18Z,2023-02-15T14:28:18Z,0,ZfK9ER8Xh7w
196,티비보고 놀랬다 몇년도제품??,고니머니,2023-02-15T14:26:05Z,2023-02-15T14:26:05Z,0,ZfK9ER8Xh7w
197,그래서 나타샤는 누구에요 ?,헹이,2023-02-15T14:25:35Z,2023-02-15T14:25:35Z,0,ZfK9ER8Xh7w
198,내 남편보는 줄..,김감사,2023-02-15T14:21:59Z,2023-02-15T14:21:59Z,0,ZfK9ER8Xh7w
199,청결+ 강박 = 결벽증 아닌가..?? ㅎㅎ,성이름,2023-02-15T14:19:59Z,2023-02-15T14:19:59Z,2,ZfK9ER8Xh7w
200,이게 무슨 ㅂㅅ같은 프로냐 개짓고리하네 이제 어휴,성이름,2023-02-15T14:18:29Z,2023-02-15T14:18:29Z,1,ZfK9ER8Xh7w
201,드러운거 보단 깔끔한게 나은거 같다..'근데 본인 육체가 힘들겠지만..,국밥이 조아,2023-02-15T14:15:37Z,2023-02-15T14:15:37Z,2,ZfK9ER8Xh7w
202,대충 살아라,제니퍼,2023-02-15T14:14:23Z,2023-02-15T14:14:23Z,1,ZfK9ER8Xh7w
203,"흡연하신다길래 놀랬어요
깔끔하셔서 냄새도 싫어하실거같은데
흡연하면 손이랑 옷에서 냄새나잖아요
디스아녜요ㅋ 서장훈님 너무좋아♡",최은진,2023-02-15T14:13:59Z,2023-02-15T14:19:40Z,1,ZfK9ER8Xh7w
204,정말 검소하시네요~,홍성부동산의전원일기,2023-02-15T14:13:39Z,2023-02-15T14:13:39Z,0,ZfK9ER8Xh7w
205,본인이 싫다는데 기여코 찍겠다는 방송국놈들.....,범군,2023-02-15T14:09:34Z,2023-02-15T14:09:34Z,0,ZfK9ER8Xh7w
206,아스팔트에 갈린면상이랑은 다르노,김치찌개2만원,2023-02-15T14:09:29Z,2023-02-15T14:09:29Z,1,ZfK9ER8Xh7w
207,청소하는 법 배우고 싶다…실천은 안 할테지만,Ice pop,2023-02-15T14:08:52Z,2023-02-15T14:08:52Z,1,ZfK9ER8Xh7w
208,박나래인줄,josh,2023-02-15T14:08:11Z,2023-02-15T14:08:11Z,0,ZfK9ER8Xh7w
209,수입에 비해 엄청 검소한거에 놀람,sptt,2023-02-15T14:07:49Z,2023-02-15T14:07:49Z,1,ZfK9ER8Xh7w
210,더럽게 사는 것보다 훨-씬 나음 진심,냥이,2023-02-15T14:06:36Z,2023-02-15T14:06:36Z,2,ZfK9ER8Xh7w
211,병적인 수준으로 깔끔….,So Wut,2023-02-15T14:06:16Z,2023-02-15T14:06:16Z,1,ZfK9ER8Xh7w
212,"결벽하고 강박하고는 비슷하면서도 다른거긴 한데..
서장훈씨는 저정도면 심한건 아닌데..",Negative David,2023-02-15T14:04:38Z,2023-02-15T14:04:38Z,0,ZfK9ER8Xh7w
213,나중에 부동산에서 집보러올때는 어케함??,까꽁비,2023-02-15T14:04:09Z,2023-02-15T14:04:09Z,2,ZfK9ER8Xh7w
214,궁궐에서 사는 줄 알았는데....  너무 의외라 놀랐다 보는 사람도 저 공간이 편안하네 신기,귤찌,2023-02-15T14:03:41Z,2023-02-15T14:03:41Z,4,ZfK9ER8Xh7w
215,티비 크기봐라ㅡ진짜 검소하네.. 리스펙,코무 코,2023-02-15T14:02:04Z,2023-02-15T14:02:04Z,2,ZfK9ER8Xh7w
216,노홍철하고 서장훈 집 비교하는것도 나쁘지않을듯,카스,2023-02-15T14:01:50Z,2023-02-15T14:01:50Z,0,ZfK9ER8Xh7w
217,결벽증인건데...나도 예전엔 더 심했었는데 갈곳없는친구 재워주고 먹여주면서 자연치료됐었지 ㅋㅋ,Cosmos,2023-02-15T13:59:20Z,2023-02-15T13:59:20Z,2,ZfK9ER8Xh7w
218,"서장훈좋아!
근데장훈아
오늘 강아지는 어디갔어?",펭하,2023-02-15T13:59:08Z,2023-02-15T13:59:54Z,0,ZfK9ER8Xh7w
219,cb15b,Wade Lee,2023-02-15T13:58:15Z,2023-02-15T13:58:15Z,0,ZfK9ER8Xh7w
220,더러운것보다는 저게나아. 여름에 음쓰 안버려 구더기알까지까고 집에 바퀴벌레 거미줄까지낀 더러운집 보단 나아,yes yes,2023-02-15T13:53:03Z,2023-02-15T13:53:03Z,1,ZfK9ER8Xh7w
221,운동선수시절 서장훈 후배들 정말 힘들었을 듯...,아띠띠,2023-02-15T13:52:42Z,2023-02-15T13:52:42Z,3,ZfK9ER8Xh7w
222,나타샤가 누군지는 안나옴?,피리,2023-02-15T13:52:40Z,2023-02-15T13:52:40Z,0,ZfK9ER8Xh7w
223,"이거 문제가될수있는게, 9:19에 GKL빌딩이 보이는각도와 옆동구조를보면 서장훈집이 어딘지정확히알수가있네요.
동수까지 그냥바로알수가있어서 저장면은 편집해야될것같아요
저는 저아파트가본적도없는데 저기1,2호라인에 대충15층근처겠구나 타겟잡으면 특정할수있을텐데요

물론 어떤미친놈이 서장훈을찾아가서 해코지를할까싶다만 그래도 돈꿔달라고 귀찮게할수도있잖아요",efg abcd,2023-02-15T13:50:22Z,2023-02-15T13:58:06Z,1,ZfK9ER8Xh7w
224,병이다.....🤪,voicicheznous,2023-02-15T13:49:51Z,2023-02-15T13:49:51Z,0,ZfK9ER8Xh7w
225,앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ무슨 스탭들 방역업체직원같앜ㅋㅋㅋㅋㅋㅋㅋ,mirimarie,2023-02-15T13:49:13Z,2023-02-15T13:49:13Z,1,ZfK9ER8Xh7w
226,"저 집, 화장실 문틈에 🤮 토하고 싶다.",염라대왕,2023-02-15T13:45:42Z,2023-02-15T13:45:42Z,0,ZfK9ER8Xh7w
227,ㅉㅉㅉ,파닥,2023-02-15T13:45:38Z,2023-02-15T13:45:38Z,0,ZfK9ER8Xh7w
228,이쁘고 잘생긴 사람들이 생각보다 더 더러움ㅋㅋ,르만 도베,2023-02-15T13:44:36Z,2023-02-15T13:44:36Z,0,ZfK9ER8Xh7w
229,"더러운 인간들 보단 
훨 낫다~~^^♡",전영희,2023-02-15T13:42:40Z,2023-02-15T13:42:40Z,0,ZfK9ER8Xh7w
230,냉장고 엄청 작아보인다ㅋㅋㅋㅋㅋㅋㅋㅋ 의자 위로 올라가야 닦는 냉장고가 그냥 보이다닠ㅋㅋㅋ,김현정,2023-02-15T13:41:01Z,2023-02-15T13:41:01Z,0,ZfK9ER8Xh7w
231,어딘지 알겠네 ㅋㅋㅋ 집,sangwook park,2023-02-15T13:36:45Z,2023-02-15T13:36:45Z,0,ZfK9ER8Xh7w
232,아줌마 누구래?,나를바라본다,2023-02-15T13:36:01Z,2023-02-15T13:36:01Z,0,ZfK9ER8Xh7w
233,"어머 엄청 검소하시다 우리 엄마 같음ㅋㅋㅋ
눙력 있으신데 돈을 안쓰심ㅠㅠㅋㅋㅋ",k min,2023-02-15T13:35:36Z,2023-02-15T13:35:36Z,1,ZfK9ER8Xh7w
234,그러니 어떤 여자가 견디겠냐,Juyoung Im,2023-02-15T13:32:35Z,2023-02-15T13:32:35Z,1,ZfK9ER8Xh7w
235,더러운거보다 낄끔한게 낳은데 심하긴하네요. ㅋㅋㅋ,시몽,2023-02-15T13:32:05Z,2023-02-15T13:32:05Z,0,ZfK9ER8Xh7w
236,"뭔가 화이트톤으로 된, 대리석 깔린, 삐까뻔쩍한 집에 살줄 알았는데, 반전이네.
집 보면 성격이 보이는데, 성격도 정갈하고 깔끔할듯.",jinda O,2023-02-15T13:30:22Z,2023-02-15T13:30:46Z,1,ZfK9ER8Xh7w
237,결백증이 아니라 정신병임이건,빙빙,2023-02-15T13:29:14Z,2023-02-15T13:29:14Z,0,ZfK9ER8Xh7w
238,"남의집 방문해서 이것저것 만지는 사람들좀 없어져야 하고, 남의집 방문시 깔끔하게 다니길",나를바라본다,2023-02-15T13:28:56Z,2023-02-15T13:28:56Z,0,ZfK9ER8Xh7w
239,저 정도면 정신적으로 병이 있다고 봐야 할 듯.,탱가리,2023-02-15T13:28:43Z,2023-02-15T13:28:43Z,0,ZfK9ER8Xh7w
240,실제 서장훈 집이 아닐듯..,Nong K,2023-02-15T13:27:19Z,2023-02-15T13:27:19Z,0,ZfK9ER8Xh7w
241,극과 극은 통했던 건가 ^^;;,World Musica,2023-02-15T13:26:34Z,2023-02-15T13:26:34Z,0,ZfK9ER8Xh7w
242,캔디 오나라 같은디,제임스임,2023-02-15T13:26:01Z,2023-02-15T13:26:01Z,1,ZfK9ER8Xh7w
243,서장훈은 안불편하고 브라이언은 불편하다 왜일까,킬스 에너미,2023-02-15T13:24:17Z,2023-02-15T13:24:17Z,0,ZfK9ER8Xh7w
244,나타샤 목소리가 꼭 그 일타강사님 같다?,루나짱,2023-02-15T13:22:41Z,2023-02-15T13:22:41Z,0,ZfK9ER8Xh7w
245,서장훈 씨 되게 소박하게 산다…후아……,아냐짱,2023-02-15T13:22:04Z,2023-02-15T13:22:31Z,0,ZfK9ER8Xh7w
246,생긴건..개털털해 보이는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,긍정의신,2023-02-15T13:21:02Z,2023-02-15T13:21:02Z,0,ZfK9ER8Xh7w
247,식구들도 안온다면 얼마나 타이트한지  알만하다 ㄷㄷㄷ,ys bae,2023-02-15T13:19:21Z,2023-02-15T13:19:21Z,0,ZfK9ER8Xh7w
248,외국인여자친구 쇼파랑 누워게시내,미컬이,2023-02-15T13:17:57Z,2023-02-15T13:17:57Z,0,ZfK9ER8Xh7w
249,개인취향 절대 존중합니다 조금 염려가 돼는것 사실이고요 ^^ 더러운것보다는 절대 청결이 좋은거니까요,훈 박,2023-02-15T13:17:30Z,2023-02-15T13:17:30Z,0,ZfK9ER8Xh7w
250,해썹 인증 ? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,나라,2023-02-15T13:11:26Z,2023-02-15T13:11:26Z,0,ZfK9ER8Xh7w
251,그래서 나타샤가 누구에요?,미냐,2023-02-15T13:11:19Z,2023-02-15T13:11:19Z,0,ZfK9ER8Xh7w
252,ㅋㅋㅋ 웃겨,ssu k,2023-02-15T13:11:18Z,2023-02-15T13:11:18Z,0,ZfK9ER8Xh7w
253,그저 팬.존경합니다!,Kakarot Kakarot,2023-02-15T13:10:43Z,2023-02-15T13:10:43Z,0,ZfK9ER8Xh7w
254,과유불급,부자 공룡 둘리,2023-02-15T13:10:27Z,2023-02-15T13:14:43Z,0,ZfK9ER8Xh7w
255,정신병수준이네,나마스뗑,2023-02-15T13:10:24Z,2023-02-15T13:10:24Z,1,ZfK9ER8Xh7w
256,몇 년전에 부모님 일하는시는 곳 어떤 동네 아저씨 한 분이 혼자 사시면서 결벽증이셨는데 이사간다고 물건 나눠준다고 집 초대했을 때 집안 거실은 물론 가구들 먼지가 하나도 없었다던 부모님 말씀이 생각난다 ㅋㅋㅋ  티비나 가스레인지 가져갈 때 설마하고 손 쓱 했더니 먼지 한 톨 없었다고 ㅋㅋㅋ 갖고와서 사용할때 새 제품 같던 모습이 생각나네 구석구석 분해해서 청소하셨는지 진짜 새제품 같았음 ㄷㄷ... 아직도 사용하고있다 ㅋㅋ,홍길동,2023-02-15T13:07:12Z,2023-02-15T13:07:12Z,23,ZfK9ER8Xh7w
257,머머리 스태프들여보내지..왜 .,Andrew Taylor,2023-02-15T13:06:15Z,2023-02-15T13:06:15Z,1,ZfK9ER8Xh7w
258,English subtitle pls🧡,danielchil ryu,2023-02-15T13:01:10Z,2023-02-15T13:01:10Z,0,ZfK9ER8Xh7w
259,진짜 저건 병이다 ㅋㅋㅋ,조terry,2023-02-15T12:57:48Z,2023-02-15T12:57:48Z,0,ZfK9ER8Xh7w
260,이거 2016년도 영상이예요 7년전이니 서장훈 지금은 다른데에 살지않을까요,Esther Kim,2023-02-15T12:55:54Z,2023-02-15T12:55:54Z,0,ZfK9ER8Xh7w
261,드럽게 사는거보단 낫지 본인 스타일인데,KINY KINY,2023-02-15T12:55:17Z,2023-02-15T12:55:17Z,1,ZfK9ER8Xh7w
262,ㅎㅎ  잼있네요,김호빵엄마,2023-02-15T12:54:40Z,2023-02-15T12:54:40Z,0,ZfK9ER8Xh7w
263,"와.. 저 폰 LG G5 인데 ㅎㅎ
오래 쓰네요 ㅎㅎ",김태관,2023-02-15T12:52:09Z,2023-02-15T12:52:09Z,0,ZfK9ER8Xh7w
264,"아..이제 서장훈의 깔끔 강박증이 이해가 되네...부여서씨..백제 완실의 후손..백제 건국세력은 졸본부여의 후예.
부여의 특징..군사력은 강한데 절대 약탈을 안함.그게 고구려와의 차이..고구려는 부여에 비하면 깡패국가..
제천의식이 발달하고 .성도덕이 엄격. 백색을 즐겨 입고..순수.순결함을 강조..왕도 책임 자살..목욕재계가 종특. ..
서장훈 수없이 반칙 당해도 자기는 안함..그럴 수록 더 고고함..원칙..절도.정리에 투자..더 강박 성향화.",돈까스,2023-02-15T12:51:59Z,2023-02-15T12:59:21Z,0,ZfK9ER8Xh7w
265,가진거에비해 되게검소하네요,페인트통(스틱파이터),2023-02-15T12:51:31Z,2023-02-15T12:51:31Z,0,ZfK9ER8Xh7w
266,유난은..돈받았으면 프로다. 가고난다음 사람써서 청소시키면되지 ..,Soung Park,2023-02-15T12:49:43Z,2023-02-15T12:49:43Z,0,ZfK9ER8Xh7w
267,집이 참 검소하시다.. 강박일수있을꺼같다..장훈님...어디든..여행을 많이 사시길 추천해요..,박경서,2023-02-15T12:49:03Z,2023-02-15T12:49:03Z,2,ZfK9ER8Xh7w
268,"저건 깔끔한게 아니라 살림이 없는건데..
넘 조촐한 집이네^^;;",yoon lee,2023-02-15T12:48:02Z,2023-02-15T12:48:02Z,0,ZfK9ER8Xh7w
269,성격까다로운것은 좋은게 아닙니다.이해하고 포용하고 배려하며 사는게 인격적인 삶인것입니다.,슈퍼내추럴 아카데미 SuperNatureAcademy,2023-02-15T12:46:42Z,2023-02-15T12:46:42Z,0,ZfK9ER8Xh7w
270,닮고싶다..우리집은개판인더,모행그♡,2023-02-15T12:46:41Z,2023-02-15T12:46:41Z,0,ZfK9ER8Xh7w
271,2016년꺼임?,회 김,2023-02-15T12:46:10Z,2023-02-15T12:46:10Z,0,ZfK9ER8Xh7w
272,"합숙, 지방경기 많았던 젊었을때는 어떻게 생활했는지?
그러고 그게 이혼 사유가 됐을 정도이니...
병이야",박젠트리,2023-02-15T12:42:20Z,2023-02-15T12:42:20Z,0,ZfK9ER8Xh7w
