video_id,category_id,category_name,title,views_count,like_count,uploaded_at,tags
jPGDLCWHUQE,24,Entertainment,노딱 설명회는 노딱을 받을까?,730480,9898,2022-02-15 10:00:15+00:00,#노란딱지
hVE_Qc6PjoA,24,Entertainment,금연 23일차에 하는 담배 월드컵,3991998,27352,2022-02-05 10:00:19+00:00,#담배 #이상형월드컵
oLevYAYl0oA,24,Entertainment,⟪TRPG 병거니우스의 모험⟫ 합본판,818192,7142,2022-02-02 04:00:13+00:00,#설특선 #TRPG
GEeygaem4ow,24,Entertainment,⟪침vs펄 토론⟫ 합본판,2420290,15632,2022-02-01 04:00:16+00:00,#설특선 #침펄토론
HlsL7Aw0ez4,24,Entertainment,원피스 '밀짚모자 일당' NEW 구조조정안,2188158,19024,2022-01-27 10:00:07+00:00,#원피스 #구조조정
uKej8YD7Rlg,24,Entertainment,삼괴권(三壞拳)의 고수를 찾아서,802298,20233,2022-01-25 20:59:03+00:00,
kOl27s1mgrg,24,Entertainment,더 놀라운 이왜진? 월드컵,4146183,18213,2022-01-24 10:00:30+00:00,#김풍 #이상형월드컵 #이왜진
VLtv7n38xi4,24,Entertainment,전 직장에 놀러가면 안 되는 이유,775966,9651,2022-01-22 10:00:26+00:00,#지식해적단 #노노그램
dz3lctZkn9o,24,Entertainment,맵크나이트의 엄청 매운 킹뚜껑 먹방,941168,10451,2022-01-21 10:00:31+00:00,#킹뚜껑 #왕뚜껑
cmPAz7k3njs,24,Entertainment,'히어로의 과학' 특강 | 제2부 하루종일 설명할 수도 있어,1991265,12550,2022-01-20 10:00:15+00:00,#안될과학 #히어로
jQTkB4d_wms,24,Entertainment,전무아저씨와 도시락 먹으며 잡담,1192912,9760,2022-01-19 10:00:31+00:00,#김풍 #본도시락
AsdHKLOM8uQ,24,Entertainment,'히어로의 과학' 특강 | 제1부 2021년의 히어로,1742625,14297,2022-01-18 10:00:09+00:00,#안될과학 #히어로
AOr439f6bJU,24,Entertainment,나라가 허락한 대마커피,956298,12302,2022-01-17 10:00:04+00:00,#김풍 #대마커피
leOZrOGHj6U,24,Entertainment,최고의 겨울 간식 월드컵,2533131,15612,2022-01-13 10:00:16+00:00,#주호민 #겨울간식 #이상형월드컵
